curie	label	clinical_drug_form	rxcui
DRON:00777548	chlorhexidine gluconate 30 MG/ML / salicyloyl phytosphingosine 0.5 MG/ML Topical Spray	DRON:00751138	1742037
DRON:00777549	pramoxine hydrochloride 10 MG/ML / salicyloyl phytosphingosine 0.5 MG/ML Topical Spray	DRON:00731197	1742033
DRON:00777550	phytosphingosine hydrochloride 0.5 MG/ML Medicated Shampoo	DRON:00752257	1741954
DRON:00777551	molybdenum 0.025 MG/ML Injection	DRON:00731212	1742565
DRON:00777552	acetylcysteine 200 MG/ML Injection	DRON:00752214	1742778
DRON:00777553	salicylic acid 4 MG/ML Topical Cream	DRON:00026341	1743118
DRON:00777554	acetaminophen 25 MG/ML / chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 1.33 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution	DRON:00751469	1743369
DRON:00777555	sodium glycerophosphate 216 MG/ML Injection	DRON:00751170	1743536
DRON:00777556	oxacillin 40 MG/ML Injection	DRON:00752121	1743543
DRON:00777557	oxacillin 20 MG/ML Injection	DRON:00752121	1743545
DRON:00777558	oxacillin 1000 MG Injection	DRON:00752121	1743547
DRON:00777559	digoxin 0.25 MG/ML Injection	DRON:00752003	1743562
DRON:00777560	oxacillin 2000 MG Injection	DRON:00752121	1743549
DRON:00777561	digoxin 0.1 MG/ML Injection	DRON:00752003	1743566
DRON:00777562	droperidol 2.5 MG/ML Injection	DRON:00751389	1743571
DRON:00777563	methylprednisolone 125 MG Injection	DRON:00752211	1743704
DRON:00777564	methylprednisolone 500 MG Injection	DRON:00752211	1743720
DRON:00777565	methylprednisolone 1000 MG Injection	DRON:00752211	1743726
DRON:00777566	methylprednisolone acetate 40 MG/ML Injection	DRON:00752211	1743782
DRON:00777567	famotidine 0.4 MG/ML Injection	DRON:00751871	1743829
DRON:00777568	2 ML famotidine 10 MG/ML Injection	DRON:00751871	1743833
DRON:00777569	famotidine 10 MG/ML Injection	DRON:00751871	1743834
DRON:00777570	1 ML methylprednisolone acetate 80 MG/ML Injection	DRON:00752211	1743855
DRON:00777571	methylprednisolone acetate 80 MG/ML Injection	DRON:00752211	1743857
DRON:00777572	dopamine hydrochloride 3.2 MG/ML Injection	DRON:00751034	1743864
DRON:00777573	dopamine hydrochloride 160 MG/ML Injection	DRON:00751034	1743866
DRON:00777574	250 ML dopamine hydrochloride 0.8 MG/ML Injection	DRON:00751034	1743869
DRON:00777575	dopamine hydrochloride 0.8 MG/ML Injection	DRON:00751034	1743870
DRON:00777576	500 ML dopamine hydrochloride 0.8 MG/ML Injection	DRON:00751034	1743871
DRON:00777577	250 ML dopamine hydrochloride 1.6 MG/ML Injection	DRON:00751034	1743877
DRON:00777578	dopamine hydrochloride 1.6 MG/ML Injection	DRON:00751034	1743878
DRON:00777579	dopamine hydrochloride 40 MG/ML Injection	DRON:00751034	1743939
DRON:00777580	5 ML dopamine hydrochloride 40 MG/ML Injection	DRON:00751034	1743941
DRON:00777581	10 ML dopamine hydrochloride 80 MG/ML Injection	DRON:00751034	1743950
DRON:00777582	dopamine hydrochloride 80 MG/ML Injection	DRON:00751034	1743951
DRON:00777583	5 ML dopamine hydrochloride 80 MG/ML Injection	DRON:00751034	1743953
DRON:00777584	emtricitabine 100 MG / tenofovir disoproxil fumarate 150 MG Oral Tablet	DRON:00030452	1744001
DRON:00777585	albutrepenonacog alfa 1 UNT Injection	DRON:00751417	1743994
DRON:00777586	emtricitabine 167 MG / tenofovir disoproxil fumarate 250 MG Oral Tablet	DRON:00030452	1744009
DRON:00777587	manganese sulfate 0.1 MG/ML Injection	DRON:00751979	1744035
DRON:00777588	camphor 0.028 MG/MG / menthol 0.025 MG/MG Topical Gel	DRON:00026531	1744129
DRON:00777589	5 ML metoprolol tartrate 1 MG/ML Cartridge	DRON:00731203	1744259
DRON:00777590	metoprolol tartrate 1 MG/ML Cartridge	DRON:00731203	1744260
DRON:00777591	magnesium chloride 598 MG Delayed Release Oral Tablet	DRON:00029180	1744400
DRON:00777592	capsaicin 0.27 MG/ML Topical Cream	DRON:00026180	1744840
DRON:00777593	salicylic acid 6 MG/ML Medicated Pad	DRON:00032208	1745001
DRON:00777594	10 ML bupivacaine liposome 13.3 MG/ML Injection	DRON:00751180	1745061
DRON:00777595	5 ML polysulfated glycosaminoglycan 100 MG/ML Injection	DRON:00751503	1745067
DRON:00777596	polysulfated glycosaminoglycan 100 MG/ML Injection	DRON:00751503	1745073
DRON:00777597	colloidal oatmeal 0.1 MG/MG Topical Ointment	DRON:00033985	1745093
DRON:00777598	1 ML ixekizumab 80 MG/ML Auto-Injector	DRON:00751750	1745103
DRON:00777599	ixekizumab 80 MG/ML Auto-Injector	DRON:00751750	1745109
DRON:00777600	1 ML ixekizumab 80 MG/ML Prefilled Syringe	DRON:00750893	1745112
DRON:00777601	ixekizumab 80 MG/ML Prefilled Syringe	DRON:00750893	1745115
DRON:00777602	radium chloride Ra-223 30 MCI/ML Injection	DRON:00751372	1745395
DRON:00777603	lidocaine 50 MG/ML / mineral oil 170 MG/ML / petrolatum 390 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Topical Cream	DRON:00750886	1745450
DRON:00777604	glycerin 200 MG/ML / lidocaine 50 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Medicated Pad	DRON:00750881	1745438
DRON:00777605	camphor 10 MG/ML Topical Cream	DRON:00028412	1746464
DRON:00777606	camphor 10 MG/ML / menthol 10 MG/ML Topical Oil	DRON:00751427	1745873
DRON:00777607	cholecalciferol 0.125 MG Disintegrating Oral Tablet	DRON:00033954	1746494
DRON:00777608	defibrotide sodium 80 MG/ML Injection	DRON:00751387	1746533
DRON:00777609	10 ML reslizumab 10 MG/ML Injection	DRON:00752315	1746893
DRON:00777610	6 ML obiltoxaximab 100 MG/ML Injection	DRON:00751977	1746910
DRON:00777611	obiltoxaximab 100 MG/ML Injection	DRON:00751977	1746916
DRON:00777612	50 ML cefotaxime 20 MG/ML Injection	DRON:00751989	1747115
DRON:00777613	cefotaxime 20 MG/ML Injection	DRON:00751989	1747118
DRON:00777614	50 ML cefotaxime 40 MG/ML Injection	DRON:00751989	1747121
DRON:00777615	cefotaxime 40 MG/ML Injection	DRON:00751989	1747124
DRON:00777616	0.4 ML methotrexate 31.3 MG/ML Auto-Injector	DRON:00730921	1747179
DRON:00777617	methotrexate 31.3 MG/ML Auto-Injector	DRON:00730921	1747182
DRON:00777618	0.4 ML methotrexate 43.8 MG/ML Auto-Injector	DRON:00730921	1747185
DRON:00777619	methotrexate 43.8 MG/ML Auto-Injector	DRON:00730921	1747188
DRON:00777620	0.4 ML methotrexate 56.3 MG/ML Auto-Injector	DRON:00730921	1747192
DRON:00777621	methotrexate 56.3 MG/ML Auto-Injector	DRON:00730921	1747195
DRON:00777622	2 ML ibuprofen 10 MG/ML Injection	DRON:00731669	1747294
DRON:00777623	ibuprofen 10 MG/ML Injection	DRON:00731669	1747295
DRON:00777624	hydrogen peroxide 100 MG/ML / lactic acid 50 MG/ML Topical Solution	DRON:00033358	1747301
DRON:00777625	camphor 0.03 MG/MG / menthol 0.01 MG/MG Topical Ointment	DRON:00025328	1747350
DRON:00777626	ammonia 35 MG/ML Topical Solution	DRON:00751982	1747479
DRON:00777627	venetoclax 100 MG Oral Tablet	DRON:00751966	1747561
DRON:00777628	venetoclax 50 MG Oral Tablet	DRON:00751966	1747574
DRON:00777629	venetoclax 10 MG Oral Tablet	DRON:00751966	1747572
DRON:00777630	emtricitabine 200 MG / tenofovir alafenamide 25 MG Oral Tablet	DRON:00731665	1747691
DRON:00777631	menthol 26 MG/ML / Peruvian balsam 24 MG/ML Topical Oil	DRON:00751481	1747723
DRON:00777632	ethanol 0.77 ML/ML Topical Gel	DRON:00026516	1788839
DRON:00777633	calcium carbonate 80 MG/ML / magnesium hydroxide 27 MG/ML / simethicone 8 MG/ML Oral Suspension	DRON:00751187	1788932
DRON:00777634	camphor 0.031 MG/MG / menthol 0.0125 MG/MG Medicated Patch	DRON:00752364	1788940
DRON:00777635	camphor 0.04 MG/MG / menthol 0.018 MG/MG Medicated Patch	DRON:00752364	1788942
DRON:00777636	nitrogen 99 % Topical Liquefied Gas	DRON:00731670	1788949
DRON:00777637	nonoxynol-9 280 MG Vaginal Film	DRON:00752168	1788958
DRON:00777638	methylene blue 5 MG/ML Injection	DRON:00751507	1788990
DRON:00777639	10 ML methylene blue 5 MG/ML Injection	DRON:00751507	1788984
DRON:00777640	camphor 0.03 MG/MG / menthol 0.021 MG/MG Topical Gel	DRON:00026531	1789465
DRON:00777641	triprolidine hydrochloride 0.313 MG/ML Oral Solution	DRON:00025208	1789508
DRON:00777642	cholecalciferol 0.01 MG / tricalcium phosphate 658 MG Chewable Tablet	DRON:00752109	1789539
DRON:00777643	tranexamic acid 100 MG/ML Injection	DRON:00750879	1789855
DRON:00777644	succinylcholine chloride 100 MG/ML Injection	DRON:00752250	1789940
DRON:00777645	2 ML papaverine hydrochloride 30 MG/ML Injection	DRON:00752063	1789947
DRON:00777646	abobotulinumtoxinA 500 UNT Injection	DRON:00731338	1789950
DRON:00777647	papaverine hydrochloride 30 MG/ML Injection	DRON:00752063	1789948
DRON:00777648	propranolol hydrochloride 1 MG/ML Injection	DRON:00750902	1789975
DRON:00777649	halobetasol propionate 0.5 MG/ML Topical Lotion	DRON:00751585	1789962
DRON:00777650	doxorubicin hydrochloride 50 MG Injection	DRON:00750999	1790095
DRON:00777651	5 ML doxorubicin hydrochloride 2 MG/ML Injection	DRON:00750999	1790097
DRON:00777652	doxorubicin hydrochloride 2 MG/ML Injection	DRON:00750999	1790098
DRON:00777653	10 ML doxorubicin hydrochloride 2 MG/ML Injection	DRON:00750999	1790099
DRON:00777654	25 ML doxorubicin hydrochloride 2 MG/ML Injection	DRON:00750999	1790100
DRON:00777655	10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection	DRON:00751975	1790115
DRON:00777656	doxorubicin hydrochloride liposome 2 MG/ML Injection	DRON:00751975	1790116
DRON:00777657	perampanel 0.5 MG/ML Oral Suspension	DRON:00752275	1790122
DRON:00777658	25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection	DRON:00751975	1790127
DRON:00777659	bromfenac 0.75 MG/ML Ophthalmic Solution	DRON:00030651	1790141
DRON:00777660	sumatriptan 8 MG/ML Cartridge	DRON:00751674	1790138
DRON:00777661	sodium thiosulfate 250 MG/ML Injection	DRON:00751382	1790150
DRON:00777662	sumatriptan 12 MG/ML Cartridge	DRON:00751674	1790153
DRON:00777663	sodium nitrite 30 MG/ML Injection	DRON:00751040	1790157
DRON:00777664	cabozantinib 20 MG Oral Tablet	DRON:00751690	1790161
DRON:00777665	cabozantinib 40 MG Oral Tablet	DRON:00751690	1790169
DRON:00777666	cabozantinib 60 MG Oral Tablet	DRON:00751690	1790173
DRON:00777667	1 ML doxercalciferol 0.002 MG/ML Injection	DRON:00751495	1790208
DRON:00777668	doxercalciferol 0.002 MG/ML Injection	DRON:00751495	1790211
DRON:00777669	2 ML doxercalciferol 0.002 MG/ML Injection	DRON:00751495	1790219
DRON:00777670	50 ML clevidipine 0.5 MG/ML Injection	DRON:00751425	1790239
DRON:00777671	clevidipine 0.5 MG/ML Injection	DRON:00751425	1790243
DRON:00777672	100 ML clevidipine 0.5 MG/ML Injection	DRON:00751425	1790245
DRON:00777673	250 ML clevidipine 0.5 MG/ML Injection	DRON:00751425	1790247
DRON:00777674	nitisinone 4 MG/ML Oral Suspension	DRON:00751536	1790310
DRON:00777675	levetiracetam 100 MG/ML Injection	DRON:00752023	1790334
DRON:00777676	levetiracetam 10 MG/ML Injection	DRON:00752023	1790337
DRON:00777677	levetiracetam 15 MG/ML Injection	DRON:00752023	1790339
DRON:00777678	levetiracetam 5 MG/ML Injection	DRON:00752023	1790341
DRON:00777679	Rho(D) immune globulin, human 250 UNT Prefilled Syringe	DRON:00031741	1790353
DRON:00777680	2.2 ML Rho(D) immune globulin, human 1136 UNT/ML Injection	DRON:00751539	1790374
DRON:00777681	rasburicase 7.5 MG Injection	DRON:00752099	1790349
DRON:00777682	Rho(D) immune globulin, human 1136 UNT/ML Injection	DRON:00751539	1790380
DRON:00777683	4.4 ML Rho(D) immune globulin, human 1136 UNT/ML Injection	DRON:00751539	1790382
DRON:00777684	Rho(D) immune globulin, human 1200 UNT/ML Injection	DRON:00751539	1790501
DRON:00777685	1.3 ML Rho(D) immune globulin, human 1154 UNT/ML Injection	DRON:00751539	1790506
DRON:00777686	13 ML Rho(D) immune globulin, human 1154 UNT/ML Injection	DRON:00751539	1790512
DRON:00777687	Abuse-Deterrent 12 HR oxycodone 9 MG Extended Release Oral Capsule	DRON:00751921	1790527
DRON:00777688	oxycodone 9 MG Extended Release Oral Capsule	DRON:00751921	1790534
DRON:00777689	infliximab-dyyb 100 MG Injection	DRON:00751852	1790541
DRON:00777690	120 ACTUAT formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler	DRON:00750883	1790639
DRON:00777691	formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler	DRON:00750883	1790645
DRON:00777692	carbon dioxide 10 % Gas for Inhalation	DRON:00027621	1790649
DRON:00777693	acetaminophen 25 MG/ML / dextromethorphan hydrobromide 1.33 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution	DRON:00031326	1790651
DRON:00777694	melatonin 1 MG Extended Release Oral Tablet	DRON:00024421	1790660
DRON:00777695	biotin 5 MG Chewable Tablet	DRON:00751242	1790658
DRON:00777696	melatonin 5 MG Chewable Tablet	DRON:00034351	1790666
DRON:00777697	sodium phosphate, dibasic 93 MG/ML / sodium phosphate, monobasic 413 MG/ML Oral Solution	DRON:00027583	1790675
DRON:00777698	simvastatin 4 MG/ML Oral Suspension	DRON:00751919	1790679
DRON:00777699	0.625 ML dolasetron mesylate 20 MG/ML Injection	DRON:00751498	1790812
DRON:00777700	dolasetron mesylate 20 MG/ML Injection	DRON:00751498	1790816
DRON:00777701	5 ML dolasetron mesylate 20 MG/ML Injection	DRON:00751498	1790818
DRON:00777702	ferric pyrophosphate citrate 272 MG Injection	DRON:00752165	1790866
DRON:00777703	cholecalciferol 2500 UNT / folic acid 1 MG Oral Tablet	DRON:00752148	1790877
DRON:00777704	5 ML diltiazem hydrochloride 5 MG/ML Injection	DRON:00751181	1791229
DRON:00777705	diltiazem hydrochloride 5 MG/ML Injection	DRON:00751181	1791230
DRON:00777706	10 ML diltiazem hydrochloride 5 MG/ML Injection	DRON:00751181	1791232
DRON:00777707	25 ML diltiazem hydrochloride 5 MG/ML Injection	DRON:00751181	1791233
DRON:00777708	camphor 0.02 MG/MG / methyl salicylate 0.22 MG/MG Topical Ointment	DRON:00750882	1791346
DRON:00777709	nicardipine hydrochloride 0.1 MG/ML Injection	DRON:00751858	1791343
DRON:00777710	nicardipine hydrochloride 0.2 MG/ML Injection	DRON:00751858	1791349
DRON:00777711	ibuprofen 100 MG/ML Injection	DRON:00731669	1791364
DRON:00777712	12.5 ML levocarnitine 200 MG/ML Injection	DRON:00752062	1791376
DRON:00777713	5 ML levocarnitine 200 MG/ML Injection	DRON:00752062	1791371
DRON:00777714	levocarnitine 200 MG/ML Injection	DRON:00752062	1791374
DRON:00777715	mannitol 250 MG/ML Injection	DRON:00752167	1791390
DRON:00777716	500 ML mannitol 100 MG/ML Injection	DRON:00752167	1791395
DRON:00777717	mannitol 100 MG/ML Injection	DRON:00752167	1791397
DRON:00777718	250 ML mannitol 200 MG/ML Injection	DRON:00752167	1791403
DRON:00777719	mannitol 200 MG/ML Injection	DRON:00752167	1791405
DRON:00777720	500 ML mannitol 200 MG/ML Injection	DRON:00752167	1791408
DRON:00777721	hetastarch 60 MG/ML Injection	DRON:00750907	1791486
DRON:00777722	20 ML idarubicin hydrochloride 1 MG/ML Injection	DRON:00751348	1791493
DRON:00777723	idarubicin hydrochloride 1 MG/ML Injection	DRON:00751348	1791496
DRON:00777724	10 ML idarubicin hydrochloride 1 MG/ML Injection	DRON:00751348	1791498
DRON:00777725	5 ML idarubicin hydrochloride 1 MG/ML Injection	DRON:00751348	1791500
DRON:00777726	glycerin 45 MG/ML Mouthwash	DRON:00759082	1791546
DRON:00777727	Abuse-Deterrent 12 HR oxycodone 13.5 MG Extended Release Oral Capsule	DRON:00751921	1791558
DRON:00777728	oxycodone 13.5 MG Extended Release Oral Capsule	DRON:00751921	1791561
DRON:00777729	Abuse-Deterrent 12 HR oxycodone 18 MG Extended Release Oral Capsule	DRON:00751921	1791567
DRON:00777730	oxycodone 18 MG Extended Release Oral Capsule	DRON:00751921	1791570
DRON:00777731	Abuse-Deterrent 12 HR oxycodone 27 MG Extended Release Oral Capsule	DRON:00751921	1791574
DRON:00777732	oxycodone 27 MG Extended Release Oral Capsule	DRON:00751921	1791577
DRON:00777733	Abuse-Deterrent 12 HR oxycodone 36 MG Extended Release Oral Capsule	DRON:00751921	1791580
DRON:00777734	oxycodone 36 MG Extended Release Oral Capsule	DRON:00751921	1791583
DRON:00777735	ifosfamide 3000 MG Injection	DRON:00751523	1791588
DRON:00777736	ifosfamide 1000 MG Injection	DRON:00751523	1791593
DRON:00777737	60 ML ifosfamide 50 MG/ML Injection	DRON:00751523	1791597
DRON:00777738	ifosfamide 50 MG/ML Injection	DRON:00751523	1791598
DRON:00777739	docusate sodium 50 MG / sennosides, USP 8.6 MG Oral Capsule	DRON:00031044	1791612
DRON:00777740	20 ML ifosfamide 50 MG/ML Injection	DRON:00751523	1791599
DRON:00777741	pimavanserin 17 MG Oral Tablet	DRON:00752084	1791691
DRON:00777742	10 ML fluorouracil 50 MG/ML Injection	DRON:00750908	1791701
DRON:00777743	1 ML oxytocin 10 UNT/ML Injection	DRON:00751909	1791721
DRON:00777744	fluorouracil 50 MG/ML Injection	DRON:00750908	1791704
DRON:00777745	oxytocin 10 UNT/ML Injection	DRON:00751909	1791724
DRON:00777746	20 ML fluorouracil 50 MG/ML Injection	DRON:00750908	1791736
DRON:00777747	100 ML milrinone lactate 0.2 MG/ML Injection	DRON:00751907	1791840
DRON:00777748	200 ML milrinone lactate 0.2 MG/ML Injection	DRON:00751907	1791842
DRON:00777749	10 ML milrinone lactate 1 MG/ML Injection	DRON:00751907	1791854
DRON:00777750	milrinone lactate 1 MG/ML Injection	DRON:00751907	1791855
DRON:00777751	20 ML milrinone lactate 1 MG/ML Injection	DRON:00751907	1791859
DRON:00777752	50 ML milrinone lactate 1 MG/ML Injection	DRON:00751907	1791861
DRON:00777753	lidocaine 50 MG/ML / menthol 30 MG/ML Topical Cream	DRON:00026283	1792137
DRON:00777754	hydrocortisone 7.5 MG/ML Topical Lotion	DRON:00026254	1792289
DRON:00777755	1 ML triamcinolone acetonide 40 MG/ML Injection	DRON:00750885	1792144
DRON:00777756	triamcinolone acetonide 40 MG/ML Injection	DRON:00750885	1792147
DRON:00777757	undecylenic acid 150 MG/ML Topical Cream	DRON:00026368	1792394
DRON:00777758	0.3 ML methoxy polyethylene glycol-epoetin beta 0.1 MG/ML Prefilled Syringe	DRON:00032082	1792483
DRON:00777759	methoxy polyethylene glycol-epoetin beta 0.1 MG/ML Prefilled Syringe	DRON:00032082	1792486
DRON:00777760	0.3 ML methoxy polyethylene glycol-epoetin beta 0.4 MG/ML Prefilled Syringe	DRON:00032082	1792488
DRON:00777761	methoxy polyethylene glycol-epoetin beta 0.4 MG/ML Prefilled Syringe	DRON:00032082	1792491
DRON:00777762	methoxy polyethylene glycol-epoetin beta 0.6 MG/ML Prefilled Syringe	DRON:00032082	1792496
DRON:00777763	codeine phosphate 2 MG/ML / guaifenesin 40 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution	DRON:00024078	1792707
DRON:00777764	menthol 4.4 MG/ML / zinc oxide 206 MG/ML Topical Cream	DRON:00751229	1792499
DRON:00777765	kaolin 0.145 MG/MG / zinc oxide 0.25 MG/MG Topical Ointment	DRON:00750910	1792713
DRON:00777766	camphor 0.11 MG/MG / menthol 0.09 MG/MG / methyl salicylate 0.13 MG/MG Medicated Patch	DRON:00751546	1792718
DRON:00777767	aluminum phosphate 123.8 MG/ML / dimethicone 2 MG/ML / magnesium hydroxide 20 MG/ML Oral Suspension	DRON:00750889	1792775
DRON:00777768	20 ML atezolizumab 60 MG/ML Injection	DRON:00752112	1792780
DRON:00777769	atezolizumab 60 MG/ML Injection	DRON:00752112	1792786
DRON:00777770	lidocaine 0.036 MG/MG / menthol 0.0125 MG/MG Medicated Patch	DRON:00750909	1792852
DRON:00777771	4 HR sumatriptan 1.63 MG/HR Transdermal System	DRON:00759098	1793059
DRON:00777772	camphor 0.0428 MG/MG / menthol 0.0284 MG/MG / methyl salicylate 0.014 MG/MG Medicated Patch	DRON:00751546	1793754
DRON:00777773	daclatasvir 90 MG Oral Tablet	DRON:00731319	1793882
DRON:00777774	20 ML chloroprocaine hydrochloride 20 MG/ML Injection	DRON:00754307	1794184
DRON:00777775	chloroprocaine hydrochloride 20 MG/ML Injection	DRON:00754307	1794187
DRON:00777776	chloroprocaine hydrochloride 30 MG/ML Injection	DRON:00754307	1794228
DRON:00777777	plerixafor 20 MG/ML Injection	DRON:00754337	1794541
DRON:00777778	hydroxyzine hydrochloride 25 MG/ML Injection	DRON:00754314	1794551
DRON:00777779	2 ML hydroxyzine hydrochloride 50 MG/ML Injection	DRON:00754314	1794552
DRON:00777780	hydroxyzine hydrochloride 50 MG/ML Injection	DRON:00754314	1794553
DRON:00777781	1 ML hydroxyzine hydrochloride 50 MG/ML Injection	DRON:00754314	1794554
DRON:00777782	glucose 100 MG/ML / sodium chloride 2 MG/ML Injection	DRON:00756369	1794563
DRON:00777783	glucose 100 MG/ML / sodium chloride 4.5 MG/ML Injection	DRON:00756369	1794566
DRON:00777784	glucose 200 MG/ML Injection	DRON:00754325	1794569
DRON:00777785	glucose 300 MG/ML Injection	DRON:00754325	1794571
DRON:00777786	glucose 400 MG/ML Injection	DRON:00754325	1794573
DRON:00777787	250 ML glucose 50 MG/ML / sodium chloride 2 MG/ML Injection	DRON:00756369	1794881
DRON:00777788	glucose 50 MG/ML / sodium chloride 2 MG/ML Injection	DRON:00756369	1794882
DRON:00777789	1000 ML glucose 50 MG/ML / sodium chloride 2 MG/ML Injection	DRON:00756369	1794887
