curie	label	parent	rxcui
DRON:00882963	sulfur Paste	DRON:00000005	2368534
DRON:00882964	calcium phosphate / vitamin B12 Oral Tablet	DRON:00000022	371240
DRON:00882965	calcium ascorbate / calcium threonate / ferrous asparto glycinate / liver stomach concentrate / succinic acid / vitamin B12 Oral Tablet	DRON:00000022	802758
DRON:00882966	ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E Oral Solution	DRON:00000020	1090966
DRON:00882967	folic acid / vitamin B12 Injectable Solution	DRON:00000020	619093
DRON:00882968	velvet grass pollen extract Injectable Suspension	DRON:00000021	2367795
DRON:00882969	meadow fescue grass pollen extract Injectable Suspension	DRON:00000021	2361705
DRON:00882970	alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution	DRON:00000020	1305198
DRON:00882971	amylase / cellulase / lipase / protease Oral Capsule	DRON:00000026	498902
DRON:00882972	vitamin K1 Prefilled Syringe	DRON:00000005	727624
DRON:00882973	ascorbic acid / folic acid / polysaccharide iron complex / vitamin B12 Oral Solution	DRON:00000020	994887
DRON:00882974	ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12 Oral Capsule	DRON:00000026	999798
DRON:00882975	vitamin B12 Extended Release Oral Capsule	DRON:00000026	371647
DRON:00882976	ethanol / isopropyl alcohol Topical Solution	DRON:00000020	2287039
DRON:00882977	ascorbic acid / calcium carbonate / cholecalciferol / choline / ferrous fumarate / folic acid / niacin / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin B12 / vitamin E / zinc oxide Delayed Release Oral Tablet	DRON:00000022	1114600
DRON:00882978	ascorbic acid / docusate / folic acid / iron carbonyl / vitamin B12 Oral Tablet	DRON:00000022	836263
DRON:00882979	alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution	DRON:00000020	1304557
DRON:00882980	ascorbic acid / ferrous gluconate / vitamin B12 Oral Tablet	DRON:00000022	379001
DRON:00882981	ascorbic acid / folic acid / iron carbonyl / vitamin B12 Oral Tablet	DRON:00000022	1087413
DRON:00882982	vitamin K1 Chewable Tablet	DRON:00000022	450770
DRON:00882983	amylase Chewable Tablet	DRON:00000022	437708
DRON:00882984	folic acid / polysaccharide iron complex / vitamin B12 Oral Tablet	DRON:00000022	1041786
DRON:00882985	dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate Oral Solution	DRON:00000020	877476
DRON:00882986	amylase / cellulase / lipase / protease Oral Tablet	DRON:00000022	562555
DRON:00882987	folic acid / teferrol / vitamin B12 Oral Tablet	DRON:00000022	619122
DRON:00882988	folic acid / polysaccharide iron complex / vitamin B12 Oral Capsule	DRON:00000026	619082
DRON:00882989	orchard grass pollen extract Injectable Suspension	DRON:00000021	2367784
DRON:00882990	iron,peptonized / liver extract / vitamin B12 Injectable Solution	DRON:00000020	377009
DRON:00882991	dicalcium phosphate / vitamin B12 Oral Tablet	DRON:00000022	375025
DRON:00882992	benzocaine / menthol / zinc chloride Oral Gel	DRON:00000015	2362012
DRON:00882993	butafosfan / vitamin B12 Injectable Solution	DRON:00000020	892075
DRON:00882994	calcium ascorbate / calcium threonate / ferrous asparto glycinate / folic acid / polysaccharide iron complex / succinic acid / vitamin B12 Oral Capsule	DRON:00000026	1087243
DRON:00882995	ascorbic acid / calcium carbonate / copper sulfate / ferrous fumarate / folic acid / magnesium oxide / niacinamide / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin D / vitamin E / zinc sulfate Oral Tablet	DRON:00000022	828812
DRON:00882996	ascorbic acid / vitamin B12 / zinc gluconate Oral Lozenge	DRON:00000005	702013
DRON:00882997	vitamin B12 Oral Lozenge	DRON:00000005	375346
DRON:00882998	vitamin K1 Oral Capsule	DRON:00000026	1089779
DRON:00882999	vitamin K2 Oral Capsule	DRON:00000026	1537457
DRON:00883000	Baccharis sarothroides whole allergenic extract / groundsel pollen extract Injectable Solution	DRON:00000020	2104351
DRON:00883001	coal tar / salicylic acid / sulfur, colloidal Medicated Shampoo	DRON:00000005	377530
DRON:00883002	remdesivir Injection	DRON:00000005	2284959
DRON:00883003	amylase / protease Oral Capsule	DRON:00000026	402814
DRON:00883004	alpha tocopherol / ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / docusate / ferrous fumarate / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc oxide Oral Tablet	DRON:00000022	1313923
DRON:00883005	Salmonella typhi Ty21a live antigen Delayed Release Oral Capsule	DRON:00000026	762597
DRON:00883006	amylase / lipase / protease Oral Tablet	DRON:00000022	402751
DRON:00883007	caffeine / riboflavin / thiamine / vitamin B12 / vitamin B6 Oral Capsule	DRON:00000026	851207
DRON:00883008	ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / cupric oxide / docusate / folic acid / iron carbonyl / magnesium oxide / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / vitamin E / zinc oxide Oral Tablet	DRON:00000022	1248140
DRON:00883009	amylase / papain / protease Chewable Tablet	DRON:00000022	1372676
DRON:00883010	ascorbic acid / cholecalciferol / cuprous oxide / folic acid / magnesium oxide / niacin / polysaccharide iron complex / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E / zinc oxide Oral Capsule	DRON:00000026	1119566
DRON:00883011	ascorbic acid / ferrous fumarate / folic acid / intrinsic factor / vitamin B12 Oral Capsule	DRON:00000026	619103
DRON:00883012	ferrous fumarate / vitamin B12 Oral Capsule	DRON:00000026	439584
DRON:00883013	european olive pollen extract Injectable Suspension	DRON:00000021	2367781
DRON:00883014	redroot pigweed pollen extract Injectable Suspension	DRON:00000021	2367786
DRON:00883015	yellow fever virus strain 17D-204 live antigen Injectable Suspension	DRON:00000021	1292825
DRON:00883016	alpha tocopherol / ascorbic acid / cholecalciferol / folic acid / iron carbonyl / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet	DRON:00000022	1304495
DRON:00883017	sacituzumab Injection	DRON:00000005	2360533
DRON:00883018	folic acid / vitamin B12 Sublingual Tablet	DRON:00000022	619074
DRON:00883019	calcium ascorbate / calcium threonate / ferrous asparto glycinate / ferrous fumarate / folic acid / succinic acid / vitamin B12 Oral Tablet	DRON:00000022	802502
DRON:00883020	amylase / lipase / protease Delayed Release Oral Capsule	DRON:00000026	402754
DRON:00893885	ripretinib Oral Tablet	DRON:00000022	2369396
DRON:00893886	ascorbic acid / cholecalciferol / sodium fluoride / vitamin A Chewable Tablet	DRON:00000022	2371958
DRON:00893887	dolutegravir Tablet for Oral Suspension	DRON:00000022	2374561
DRON:00893888	celecoxib Oral Solution	DRON:00000020	2373453
DRON:00893889	polyethylene glycol 400 / tetrahydrozoline / zinc sulfate Ophthalmic Solution	DRON:00000020	2360901
DRON:00893890	osilodrostat Oral Tablet	DRON:00000022	2286274
DRON:00893891	dapagliflozin / metformin / saxagliptin Extended Release Oral Tablet	DRON:00000022	2371724
DRON:00893892	elagolix Oral Capsule	DRON:00000026	2371765
DRON:00893893	ascorbic acid / calcium carbonate / cholecalciferol / copper sulfate / ferrous fumarate / folic acid / magnesium oxide / niacinamide / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E / zinc sulfate Oral Tablet	DRON:00000022	2371752
DRON:00893894	benzalkonium / polyaminopropyl biguanide Medicated Pad	DRON:00000005	2375047
DRON:00893895	elagolix / estradiol / norethindrone Oral Capsule	DRON:00000026	2371762
DRON:00893896	ascorbic acid / cholecalciferol / folic acid / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Chewable Tablet	DRON:00000022	2371780
DRON:00893897	opicapone Oral Capsule	DRON:00000026	2362171
DRON:00893898	camphor / eugenol / menthol Topical Ointment	DRON:00000019	2372228
DRON:00904115	benzalkonium / ethanol Medicated Pad	DRON:00000005	2378232
DRON:00904116	golodirsen Injection	DRON:00000005	2267210
DRON:00904117	solifenacin Oral Suspension	DRON:00000021	2375320
DRON:00904118	isatuximab Injection	DRON:00000005	2282022
DRON:00904119	lurbinectedin Injection	DRON:00000005	2374732
DRON:00904120	ethanol / isopropyl alcohol Medicated Pad	DRON:00000005	2381733
DRON:00904121	acetaminophen / dextromethorphan / guaifenesin Oral Capsule	DRON:00000026	2377384
DRON:00904122	metoclopramide Nasal Spray	DRON:00000005	2380563
DRON:00904123	apomorphine Sublingual Film	DRON:00000005	2371042
DRON:00904124	octreotide Delayed Release Oral Capsule	DRON:00000026	2380610
DRON:00904125	ascorbic acid / cholecalciferol / ferrous sulfate / niacin / riboflavin / thiamine / vitamin A / vitamin B6 / vitamin E Oral Solution	DRON:00000020	2371790
DRON:00904126	capmatinib Oral Tablet	DRON:00000022	2362233
DRON:00904127	daratumumab / hyaluronidase Injection	DRON:00000005	2375135
DRON:00904128	ethanol / hydrogen peroxide Topical Spray	DRON:00000005	2384134
DRON:00904129	fenfluramine Oral Solution	DRON:00000020	2381137
DRON:00904130	ethanol / isopropyl alcohol Topical Foam	DRON:00000024	2384137
DRON:00904131	mitomycin Powder for Pyelocalyceal Solution	DRON:00000020	2375817
DRON:00904132	dupilumab Auto-Injector	DRON:00000005	2375326
DRON:00904133	triheptanoin Oral Solution	DRON:00000020	2383554
DRON:00904134	hyaluronidase / pertuzumab / trastuzumab Injection	DRON:00000005	2382602
DRON:00904135	benzalkonium / benzocaine / menthol / zinc chloride Oral Cream	DRON:00000017	2370902
DRON:00904136	tolnaftate Medicated Pad	DRON:00000005	2383334
DRON:00904137	artesunate Injection	DRON:00000005	2374331
DRON:00904138	benzalkonium / ethanol / isopropyl alcohol Topical Gel	DRON:00000015	2381832
DRON:00904139	Bacillus coagulans Oral Tablet	DRON:00000022	2383956
DRON:00904140	cedazuridine / decitabine Oral Tablet	DRON:00000022	2384455
DRON:00904141	ethanol / isopropyl alcohol Topical Spray	DRON:00000005	2381730
DRON:00904142	isopropyl alcohol Topical Lotion	DRON:00000018	2384130
DRON:00910511	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	DRON:00000005	2386036
DRON:00910512	tucatinib Oral Tablet	DRON:00000022	2361289
DRON:00910513	panthenol Topical Lotion	DRON:00000018	2281306
DRON:00910514	enzalutamide Oral Tablet	DRON:00000022	2390643
DRON:00910515	citric acid / lactate / potassium bitartrate Vaginal Gel	DRON:00000015	2385346
DRON:00910516	remimazolam Injection	DRON:00000005	2383945
DRON:00910517	isopropyl alcohol Topical Foam	DRON:00000024	2387550
DRON:00917221	azacitidine Oral Tablet	DRON:00000022	2396763
DRON:00917222	satralizumab Prefilled Syringe	DRON:00000005	2391554
DRON:00917223	ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Oral Solution	DRON:00000020	2371799
DRON:00917224	sodium chloride / sodium citrate Injection	DRON:00000005	2397258
DRON:00917225	belantamab mafodotin Injection	DRON:00000005	2387837
DRON:00917226	benzalkonium / ethanol Topical Gel	DRON:00000015	2396232
DRON:00917227	benzalkonium / menthol Topical Spray	DRON:00000005	2388139
DRON:00917228	oxybate Oral Solution	DRON:00000020	378683
DRON:00917229	hyaluronate Ophthalmic Ointment	DRON:00000019	2386239
DRON:00917230	ethinyl estradiol / levonorgestrel Transdermal System	DRON:00000005	2396241
DRON:00917231	viltolarsen Injection	DRON:00000005	2389843
DRON:00922245	chlorhexidine / ketoconazole Otic Solution	DRON:00000020	2458970
DRON:00922246	povidone-iodine Mucosal Spray	DRON:00000005	2400033
DRON:00922247	aspirin / menthol Oral Lozenge	DRON:00000005	2394059
DRON:00922248	tafasitamab Injection	DRON:00000005	2387337
DRON:00922249	etanercept Injection	DRON:00000005	2392139
DRON:00922250	sulfur, colloidal Medicated Liquid Soap	DRON:00000005	2394506
DRON:00922251	ethanol / hydrogen peroxide Medicated Pad	DRON:00000005	2397697
DRON:00922252	fostemsavir Extended Release Oral Tablet	DRON:00000022	2380538
DRON:00922253	brexucabtagene autoleucel Injection	DRON:00000005	2387346
DRON:00922254	atoltivimab / maftivimab / odesivimab Injection	DRON:00000005	2461437
DRON:00922255	bupivacaine Drug Implant	DRON:00000005	2395790
DRON:00925919	vaccinia virus Injection	DRON:00000005	2464826
DRON:00925920	benzalkonium / ethanol / isopropyl alcohol Medicated Pad	DRON:00000005	2394496
DRON:00925921	aspirin Oral Spray	DRON:00000005	2393783
DRON:00925922	magnesium sulfate / potassium chloride / sodium sulfate Oral Tablet	DRON:00000022	2465561
DRON:00925923	magnesium sulfate Granules for Oral Solution	DRON:00000020	2464346
DRON:00925924	benzalkonium Topical Ointment	DRON:00000019	2395426
DRON:00925925	octreotide Pen Injector	DRON:00000005	2360542
DRON:00925926	hydrocortisone Oral Granules	DRON:00000005	2399643
DRON:00925927	acetaminophen / diphenhydramine Effervescent Oral Tablet	DRON:00000022	2394041
DRON:00925928	benzocaine / lidocaine / tetracaine Topical Spray	DRON:00000005	2462012
DRON:00925929	citicoline Oral Capsule	DRON:00000026	2399634
DRON:00925930	Oliceridine Injection	DRON:00000005	2392233
DRON:00925931	turpentine Topical Oil	DRON:00000005	2463940
DRON:00929784	adapalene / benzoyl peroxide Medicated Pad	DRON:00000005	2471106
DRON:00929785	casirivimab Injection	DRON:00000005	2465245
DRON:00929786	bamlanivimab Injection	DRON:00000005	2463117
DRON:00929787	imdevimab Injection	DRON:00000005	2465252
DRON:00932615	lonafarnib Oral Capsule	DRON:00000026	2467581
DRON:00932616	benzocaine / povidone-iodine Topical Ointment	DRON:00000019	2472165
DRON:00932617	lidocaine Rectal Suppository	DRON:00000005	2474634
DRON:00932618	SARS-CoV-2 (COVID-19) vaccine, mRNA spike protein Injectable Suspension	DRON:00000021	2468234
DRON:00932619	glucose Powder for Oral Solution	DRON:00000020	2474503
DRON:00932620	citric acid / simethicone / sodium bicarbonate Granules for Oral Solution	DRON:00000020	2474332
DRON:00935121	berotralstat Oral Capsule	DRON:00000026	2467564
DRON:00935122	Clascoterone Topical Cream	DRON:00000017	2474343
DRON:00935123	hydrogen peroxide Toothpaste	DRON:00000005	2477534
DRON:00935124	rilpivirine Injectable Suspension	DRON:00000021	2475413
DRON:00935125	baloxavir marboxil Granules for Oral Suspension	DRON:00000021	2467536
DRON:00935126	betamethasone / calcipotriene Topical Cream	DRON:00000017	2471872
DRON:00935127	acetaminophen / aspirin / caffeine Effervescent Oral Tablet	DRON:00000022	2474494
DRON:00935128	margetuximab Injection	DRON:00000005	2474027
DRON:00935129	vericiguat Oral Tablet	DRON:00000022	2475845
DRON:00935130	setmelanotide Injectable Solution	DRON:00000020	2469345
DRON:00935131	tofacitinib Oral Solution	DRON:00000020	2478432
DRON:00935132	umbralisib Oral Tablet	DRON:00000022	2478443
DRON:00937522	cottonseed allergenic extract Injectable Solution	DRON:00000020	2480868
DRON:00937523	etesevimab Injection	DRON:00000005	2477901
DRON:00937524	Abametapir Topical Lotion	DRON:00000018	2475535
DRON:00937525	folic acid / Lacticaseibacillus casei Oral Powder	DRON:00000005	2529800
DRON:00937526	cabotegravir Injectable Suspension	DRON:00000021	2475409
DRON:00937527	Lactobacillus acidophilus / Lactobacillus delbrueckii subsp. bulgaricus Oral Tablet	DRON:00000022	2529792
DRON:00937528	pimobendan Oral Capsule	DRON:00000026	2479540
DRON:00937529	aluminum acetate Topical Cream	DRON:00000017	2531531
DRON:00937530	manitol Inhalation Powder	DRON:00000005	2475834
DRON:00937531	lisocabtagene maraleucel Injection	DRON:00000005	2479139
DRON:00937532	Lacticaseibacillus rhamnosus Oral Powder	DRON:00000005	2531543
DRON:00937533	Limosilactobacillus reuteri Oral Solution	DRON:00000020	2480909
DRON:00937534	folic acid / Lacticaseibacillus casei Oral Capsule	DRON:00000026	2529767
DRON:00937535	Lacticaseibacillus rhamnosus / Limosilactobacillus reuteri Oral Capsule	DRON:00000026	2531539
DRON:00937536	Lacticaseibacillus rhamnosus Chewable Tablet	DRON:00000022	2531542
DRON:00937537	voclosporin Oral Capsule	DRON:00000026	2475399
DRON:00937538	evinacumab Injection	DRON:00000005	2478460
DRON:00937539	Lacticaseibacillus rhamnosus Oral Capsule	DRON:00000026	2531538
DRON:00937540	cholecalciferol / Limosilactobacillus reuteri Oral Suspension	DRON:00000021	2529801
DRON:00937541	naphazoline / povidone / propylene glycol Ophthalmic Solution	DRON:00000020	2531303
DRON:00937542	Limosilactobacillus reuteri Chewable Tablet	DRON:00000022	2480917
DRON:00937543	Lacticaseibacillus rhamnosus Oral Suspension	DRON:00000021	2531534
DRON:00937544	Capsicum oleoresin / Eucalyptus oil / menthol / methyl salicylate Topical Spray	DRON:00000005	2529775
DRON:00937545	inulin / Lacticaseibacillus rhamnosus Oral Capsule	DRON:00000026	2531536
DRON:00937546	SARS-COV-2 (COVID-19) vaccine, vector non-replicating Injectable Suspension	DRON:00000021	2479834
DRON:00937547	Lacticaseibacillus rhamnosus Oral Granules	DRON:00000005	2531540
DRON:00937548	Bifidobacterium animalis / Bifidobacterium bifidum / Lacticaseibacillus rhamnosus / Lactobacillus acidophilus Oral Capsule	DRON:00000026	2529780
DRON:00937549	Lactobacillus delbrueckii subsp. bulgaricus Oral Powder	DRON:00000005	2480935
DRON:00940685	melphalan flufenamide Injection	DRON:00000005	2531373
DRON:00940686	cabotegravir Oral Tablet	DRON:00000022	2475198
DRON:00940687	labetalol Injection	DRON:00000005	2477888
DRON:00940688	inulin / Lacticaseibacillus rhamnosus Chewable Tablet	DRON:00000022	2531537
DRON:00940689	epinephrine / lidocaine / tetracaine Topical Gel	DRON:00000015	2534330
DRON:00940690	magnesium glycinate Oral Capsule	DRON:00000026	2534480
