curie	label	rxcui
DRON:00841116	yellowfin tuna allergenic extract	2102488
DRON:00841117	green english pea allergenic extract	2102798
DRON:00841118	cenegermin	2104332
DRON:00841119	emapalumab	2104604
DRON:00841123	ravulizumab	2107301
DRON:00841124	1,2-hexanediol	1362584
DRON:00841125	PEG-16 soy sterol	1855888
DRON:00843403	tagraxofusp	2109055
DRON:00843404	stearyl behenate	1313978
DRON:00843405	decamethyltetrasiloxane	1366739
DRON:00843406	polyethylene glycol 100000	1735332
DRON:00843407	hydrogen dimethicone (20 CST)	1866044
DRON:00843409	microcrystalline cellulose 112	2107304
DRON:00845273	caplacizumab	2110605
DRON:00845274	albutrepenonacog alfa	1743992
DRON:00845275	triclabendazole	2118525
DRON:00845277	microcrystalline cellulose 101	2058847
DRON:00845278	crospovidone (15 mpa.s at 5%)	2109746
DRON:00847531	Leucanthemum vulgare pollen	2102006
DRON:00847532	FD&C blue #2 aluminum lake	2119470
DRON:00847533	polyethylene glycol 20000	1747569
DRON:00850349	siponimod	2121085
DRON:00850350	solriamfetol	2121751
DRON:00850351	risankizumab	2166040
DRON:00850352	argan oil	1305642
DRON:00850353	Rosa gallica flower extract	1309502
DRON:00852532	calaspargase pegol	2121416
DRON:00852533	romosozumab	2123126
DRON:00852534	chinquapin oak pollen extract	2167695
DRON:00852535	sweet wormwood pollen extract	2167819
DRON:00852536	polatuzumab vedotin	2174090
DRON:00852537	English lavender oil	2168411
DRON:00856066	polyacrylic acid (8000 MW)	1484857
DRON:00858643	onasemnogene abeparvovec	2170226
DRON:00858644	Atlantic halibut allergenic extract	2261370
DRON:00858646	barley malt syrup	1306883
DRON:00858647	glyceryl behenate-eicosadioate	1371968
DRON:00860678	relebactam	2184137
DRON:00862664	influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus	1541617
DRON:00862665	Alnus serrulata pollen extract	2043275
DRON:00862666	segesterone	2055978
DRON:00862668	dengue virus live antigen, CYD serotype 1	2197290
DRON:00862669	dengue virus live antigen, CYD serotype 3	2197292
DRON:00862670	dengue virus live antigen, CYD serotype 2	2197291
DRON:00862671	dengue virus live antigen, CYD serotype 4	2197293
DRON:00862672	fedratinib	2197490
DRON:00862675	pretomanid	2198359
DRON:00862676	lefamulin	2198944
DRON:00862677	Atlantic mackerel allergenic extract	2198984
DRON:00862678	catfish allergenic extract	2198979
DRON:00862680	tenapanor	2199674
DRON:00862681	brolucizumab	2204915
DRON:00862682	Acacia dealbata pollen extract	2202946
DRON:00862683	lasmiditan	2256930
DRON:00862684	PEG-30 stearate	1368155
DRON:00862685	butyl acrylate - methylacrylate acid copolymer (2 % methacrylic acid)	2199031
DRON:00865526	Carya laciniosa pollen extract	1305551
DRON:00865527	Bacillus subtilis	1311119
DRON:00865528	Aspergillus amstelodami extract	2101007
DRON:00865529	erdafitinib	2123125
DRON:00865530	darolutamide	2180325
DRON:00865532	upadacitinib	2196092
DRON:00865533	trifarotene	2205637
DRON:00865534	elexacaftor	2256951
DRON:00865536	luspatercept	2262544
DRON:00867632	diroximel fumarate	2261783
DRON:00867633	crizanlizumab	2262279
DRON:00867634	zanubrutinib	2262435
DRON:00867636	voxelotor	2265678
DRON:00867637	givosiran	2265712
DRON:00867638	Helianthus annuus seed wax extract	1307740
DRON:00870308	cenobamate	2265690
DRON:00870309	Bacillus anthracis strain V770-NP1-R antigens	1368371
DRON:00870310	Vibrio cholerae CVD 103-HGR strain live antigen	1812935
DRON:00870311	lemborexant	2272403
DRON:00870312	avapritinib	2272107
DRON:00870313	hydrolysed bovine collagen (enzymatic; 2000-5000 MW)	1312600
DRON:00870315	hydrogenated jojoba oil, randomized	1540881
DRON:00873124	hydroxypropyl guar (2500-4500 MPA.S at 1%)	1361655
DRON:00873125	hydroxyethyl cellulose (5500 MPA.S at 2%)	1430439
DRON:00874907	ubrogepant	2268216
DRON:00874908	ferric derisomaltose	2274394
DRON:00874910	hepatitis A virus strain CR 326F antigen, inactivated	2274413
DRON:00874911	teprotumumab	2274803
DRON:00874912	rimegepant	2282307
DRON:00874913	eptinezumab	2282660
DRON:00877721	caprylhydroxamic acid	1307145
DRON:00877722	vanilla bean extract	2275721
DRON:00882942	pemigatinib	2359268
DRON:00882943	sacituzumab	2360231
DRON:00882944	polyester (adipic acid, 1,6-hexanediol, neopentyl glycol)	2289218
DRON:00893876	osilodrostat	2286252
DRON:00893878	ripretinib	2369389
DRON:00893879	ammonium laureth-3 sulfate	1307773
DRON:00893880	dimethiconol (250000 MW)	1314290
DRON:00893881	hydrogenated coco-glycerides	1364377
DRON:00893882	polawax polysorbate	1425089
DRON:00893883	triisostearin	1426662
DRON:00893884	C11-15 pareth-7	1483735
DRON:00904106	triheptanoin	1313234
DRON:00904107	dupilumab	1876376
DRON:00904108	golodirsen	2267207
DRON:00904109	isatuximab	2282018
DRON:00904110	capmatinib	2362165
DRON:00904111	lurbinectedin	2374729
DRON:00904112	cedazuridine	2384449
DRON:00904113	dioleylamidoethyl(diethoxylated-hydroxyethyl)monium methosulfate	2375307
DRON:00910508	tucatinib	2361285
DRON:00910509	remimazolam	2383941
DRON:00910510	PEG-20 stearate	1363612
DRON:00917217	belantamab mafodotin	2387834
DRON:00917218	viltolarsen	2389840
DRON:00917219	satralizumab	2391541
DRON:00917220	hydroxyethyl cellulose, unspecified	2204929
DRON:00922238	tafasitamab	2387211
DRON:00922239	brexucabtagene autoleucel	2387277
DRON:00922240	fostemsavir	2380373
DRON:00922241	atoltivimab	2461338
DRON:00922242	odesivimab	2461340
DRON:00922243	maftivimab	2461339
DRON:00925916	vaccinia virus	1668221
DRON:00925917	oliceridine	2392230
DRON:00925918	Hibiscus bifurcatus whole extract	2463334
DRON:00929780	bamlanivimab	2463114
DRON:00929781	casirivimab	2465242
DRON:00929782	imdevimab	2465249
DRON:00932614	SARS-CoV-2 (COVID-19) vaccine, mRNA spike protein	2468231
DRON:00935115	berotralstat	2467540
DRON:00935116	margetuximab	2473851
DRON:00935117	clascoterone	2474340
DRON:00935118	setmelanotide	2469247
DRON:00935120	umbralisib	2478439
DRON:00937511	evinacumab	2478335
DRON:00937512	etesevimab	2477854
DRON:00937513	lisocabtagene maraleucel	2479136
DRON:00937514	SARS-COV-2 (COVID-19) vaccine, vector non-replicating	2479831
DRON:00937515	Salix nigra bark extract	1232311
DRON:00937517	Centella asiatica leaf extract	1307961
DRON:00937518	C12-16 alcohols	1368143
DRON:00937520	alpha-isomethylionone	1368186
DRON:00937521	sodium starch glycolate type A	2360540
DRON:00940682	melphalan flufenamide	2531369
DRON:00940683	sucrose monolaurate	1363647
DRON:00940684	liquid petroleum	1426663
DRON:00942701	risdiplam	2390935
DRON:00942702	levamlodipine	2376944
DRON:00942703	trilaciclib	2479690
DRON:00942705	dasiglucagon	2535233
DRON:00942706	idecabtagene vicleucel	2536430
DRON:00942708	verdinexor	2539289
DRON:00942709	ferric maltol	2539932
DRON:00942710	amivantamab	2549199
DRON:00942711	PEG-6 stearate	1309367
DRON:00945501	dostarlimab	2539967
DRON:00945502	glyceryl caprylate-caprate	1312392
DRON:00945503	modified corn starch (3-E-docecenyl succinic anhydride)	1426611
DRON:00945504	lauroyl PEG-32 glycerides	1597625
DRON:00945505	hydroxypropyl cellulose (160000 WAMW)	2166043
DRON:00945506	Yucca schidigera stem	2376938
DRON:00947298	ponesimod	2532300
DRON:00947300	sotrovimab	2550731
DRON:00947301	plasminogen	2557200
DRON:00947302	pegcetacoplan	2557372
DRON:00947303	somapacitan	2557373
DRON:00949184	relugolix	2472778
DRON:00949185	ansuvimab	2472152
DRON:00949186	tirbanibulin	2471078
DRON:00949187	serdexmethylphenidate	2562176
DRON:00949188	finerenone	2562811
DRON:00949189	anifrolumab	2565265
DRON:00949190	hydroxypropyl cellulose (type J)	1485045
DRON:00951882	avalglucosidase alfa	2565814
DRON:00951883	belzutifan	2567226
DRON:00951884	bis-diglyceryl polyacyladipate-2	1721708
DRON:00953465	fexinidazole	2564146
DRON:00953466	difelikefalin	2569089
DRON:00953467	ibrexafungerp	2560213
DRON:00953468	belumosudil	2564025
DRON:00953469	lonapegsomatropin	2569562
DRON:00955077	avacopan	2572100
DRON:00957286	mobocertinib	2570736
DRON:00957287	maralixibat	2571074
DRON:00957288	bis-PEG PPG-16-16 PEG-PPG-16-16 dimethicone	1495477
DRON:00959186	lumasiran	2467140
DRON:00959187	loncastuximab tesirine	2540964
DRON:00959188	asciminib	2584304
DRON:00959189	tisotumab	2571095
DRON:00959190	maribavir	2586068
DRON:00959191	vosoritide	2586354
DRON:00959192	ropeginterferon alfa-2b	2587059
DRON:00959193	tixagevimab	2587300
DRON:00959194	cilgavimab	2587306
DRON:00959195	efgartigimod alfa	2587717
DRON:00959196	tezepelumab	2587789
DRON:00959199	styrene/ammonium acrylate copolymer (300000 MW)	2586353
DRON:00961502	northern bluefin tuna allergenic extract	2049894
DRON:00961503	summer flounder allergenic extract	2588813
DRON:00961504	tralokinumab	2589225
DRON:00961505	sutimlimab	2591404
DRON:00961506	abrocitinib	2591476
DRON:00961507	daridorexant	2591497
DRON:00961508	dimethiconol gum	1650426
DRON:00961509	butyl acrylate - methyl acrylate - methylacrylic acid copolymer (18000 MW)	1990884
DRON:00963962	casimersen	2480096
DRON:00963963	odevixibat	2563966
DRON:00963964	tea leaf allergenic extract	2588807
DRON:00963965	tebentafusp	2590743
DRON:00963966	faricimab	2591519
DRON:00963967	bebtelovimab	2592360
DRON:00963968	Argania spinosa seed extract	1435100
DRON:00963969	butyl avocadate	2168398
DRON:00965862	3-iodobenzylguanidine	14448
DRON:00965866	selpercatinib	2370147
DRON:00965867	tepotinib	2477103
DRON:00965868	naxitamab	2474039
DRON:00965870	fosdenopterin	2531288
DRON:00965871	infigratinib	2550729
DRON:00965872	aducanumab	2557217
DRON:00965874	tick-borne encephalitis purified antigen	2583637
DRON:00965876	relatlimab	2596773
DRON:00965877	vipivotide tetraxetan	2597054
DRON:00965878	inebilizumab	2373951
DRON:00965879	pralsetinib	2394936
DRON:00965880	mitapivat	2594468
DRON:00965881	ciltacabtagene autoleucel	2594775
DRON:00965882	orange juice	1358966
DRON:00967394	zucchini allergenic extract	2588250
DRON:00967396	apple juice	1358965
DRON:00969040	zinc glycinate	1306063
DRON:00970639	brincidofovir	2599518
DRON:00971991	vutrisiran	2604578
DRON:00971993	SARS-COV-2 (COVID-19) vaccine, subunit, recombinant spike protein	2606074
DRON:00973899	measles virus vaccine live, attenuated Schwarz strain	2603499
DRON:00973900	deucravacitinib	2612087
DRON:00973901	dimethicone 200	1426664
DRON:00975437	tapinarof	2602286
DRON:00975438	olipudase alfa	2610407
DRON:00975439	spesolimab	2610417
DRON:00975440	taurursodiol	2613950
DRON:00977127	betibeglogene autotemcel	2610349
DRON:00977128	eflapegrastim	2612526
DRON:00977129	elivaldogene autotemcel	2612527
DRON:00977130	TEA-dodecylbenzenesulfonate	1313771
DRON:00977131	trideceth-10	1314305
DRON:00977132	Pisum sativum (pea) extract	1426912
DRON:00978636	Equisetum arvense branch extract	1307596
DRON:00978637	FD&C yellow #5 aluminum lake	1425915
DRON:00978638	formaldehyde-sodium naphthalenesulfonate copolymer (3000 MW)	1551458
DRON:00980173	mirvetuximab soravtansine	2621548
DRON:00980174	olutasidenib	2623641
DRON:00980175	acetyl triethylhexyl citrate	1313223
DRON:00980176	polyvinyl alcohol (100000 MW)	1796719
DRON:00980178	starch, tapioca	2619252
DRON:00982139	frunevetmab	2601304
DRON:00982140	mavacamten	2600867
DRON:00982141	omidenepag	2612691
DRON:00982142	tremelimumab	2619313
DRON:00982143	teclistamab	2619426
DRON:00982144	teplizumab	2621880
DRON:00984402	microcrystalline cellulose 102	2056923
DRON:00986432	fuzapladib	2632642
DRON:00986433	dimethiconol (50000 CST)	1862283
DRON:00986434	synthetic beeswax	2462009
DRON:00988923	Brazilian pepper tree pollen extract	2632068
DRON:00988924	Peruvian pepper tree pollen extract	2632070
DRON:00988927	retifanlimab	2632981
DRON:00991308	tofersen	2634995
DRON:00991309	respiratory syncytial virus pre-fusion F protein	2636589
DRON:00991310	omidubicel	2637355
DRON:00991312	molidustat	2637535
DRON:00991313	poly(DL-lactic-co-glycolic acid), (85:15; 23000 MW)	2631025
DRON:00993040	fecal microbiota spores, live	2636537
DRON:00993041	epcoritamab	2637392
DRON:00993042	Zaire ebolavirus envelope glycoprotein	2624742
DRON:00993043	mosunetuzumab	2625122
DRON:00994945	velmanase alfa	2630725
DRON:00994946	antihemophilic factor (recombinant), Fc-VWF-XTEN fusion protein	2631084
DRON:00994947	esafoxolaner	2636785
DRON:00994949	pegunigalsidase alfa	2637446
DRON:00994950	fecal microbiota, live	2626724
DRON:00994951	etranacogene dezaparvovec	2626727
DRON:00994952	anacaulase	2626723
DRON:00994956	Chrysops vittatus whole allergenic extract	2627247
DRON:00994957	povidone K60	2359275
DRON:00996983	pozelimab	2663938
DRON:00996986	2-nonylphenol	2625123
DRON:01001179	nirsevimab	2642401
DRON:01001181	somatrogon	2644503
DRON:01001182	talquetamab	2644447
DRON:01001183	nadofaragene firadenovec	2644436
DRON:01001184	avacincaptad pegol	2645108
DRON:01001185	elranatamab	2644880
DRON:01001186	velagliflozin	2665880
DRON:01001187	cipaglucosidase alfa	2667433
DRON:01001188	bimekizumab	2668041
DRON:01001193	yeast, beta-D-glucan	2563625
DRON:01001194	hypromellose acetate succinate	2645263
DRON:01002929	botulinum toxin type A	1712
DRON:01002930	cholecalciferol	2418
DRON:01002931	dextran 70	3274
DRON:01002932	dextran 75	3275
DRON:01002933	isoproterenol	6054
DRON:01002934	lorazepam	6470
DRON:01002935	prenylamine	8674
DRON:01002936	racemethionine	9100
DRON:01002937	silymarin	9794
DRON:01002938	dexpanthenol	22701
DRON:01002939	enoxaparin	67108
DRON:01002940	reviparin	75960
DRON:01002941	poloxamer	155156
DRON:01002942	clofezone	183877
DRON:01002943	bemiparin	280611
DRON:01002944	D-biotin	314583
DRON:01002945	dimethicone	324072
DRON:01002946	gentamicin	1596450
DRON:01002947	naldemedine	1876597
DRON:01002948	valbenazine	1918219
DRON:01002949	durvalumab	1919503
DRON:01002950	tisagenlecleucel	1986438
DRON:01002951	benzhydrocodone	2001352
DRON:01002953	pyrethrum allergenic extract	2102029
DRON:01002954	pumpkin whole allergenic extract	2102476
DRON:01002955	rainbow trout allergenic extract	2102483
DRON:01002956	velvetleaf huckleberry allergenic extract	2102487
DRON:01002957	northern quahog allergenic extract	2103241
DRON:01002958	botulinum toxin type B	2167673
DRON:01002959	ozanimod	2288236
DRON:01002960	vatinoxan	2601584
DRON:01034747	wheat germ preparation	314896
DRON:01034748	flaxseed extract	318224
DRON:01034749	citrus pectin	581398
DRON:01034750	tangerine peel extract	1305532
DRON:01034751	titanium	1305547
DRON:01034752	Azadirachta indica seed oil	1305648
DRON:01034753	West Indian lemongrass oil	1305654
DRON:01034754	rosa canina fruit oil	1305715
DRON:01034755	white pine oil	1306057
DRON:01034756	Citrus limon fruit oil	1306152
DRON:01034757	Angelica dahurica root extract	1306167
DRON:01034758	PEG-12 glyceryl dimyristate	1307096
DRON:01034759	ricinoleamidopropyl ethyldimonium ethosulfate	1307142
DRON:01034760	Agave tequilana leaf extract	1307543
DRON:01034761	Glycyrrhiza inflata root extract	1307598
DRON:01034762	Annickia chlorantha bark extract	1307648
DRON:01034763	Pinellia ternata root extract	1307663
DRON:01034764	Sambucus nigra flowering top	1307698
DRON:01034765	Punica granatum flower extract	1307706
DRON:01034766	Atractylodes lancea root extract	1307719
DRON:01034767	Paeonia suffruticosa root bark extract	1307729
DRON:01034768	Paeonia lactiflora root extract	1307731
DRON:01034769	1,2-butanediol	1307758
DRON:01034770	Simmondsia chinensis seed wax extract	1307760
DRON:01034771	Calendula officinalis seed oil	1307790
DRON:01034772	dihydroxypropyl PEG-5 linoleammonium chloride	1307792
DRON:01034773	Plukenetia volubilis seed oil	1307822
DRON:01034774	Jasminum officinale flower extract	1307879
DRON:01034775	Betula pubescens bark extract	1307943
DRON:01034776	Vitis vinifera seed extract	1307966
DRON:01034777	Filipendula ulmaria root extract	1307967
DRON:01034778	canola oil	1309202
DRON:01034779	Rehmannia glutinosa root extract	1309220
DRON:01034780	1,10-decanediol	1309235
DRON:01034781	raspberry seed oil	1309291
DRON:01034782	Cryptocarya agathophylla leaf oil	1309329
DRON:01034783	Matricaria chamomilla flowering top oil	1309332
DRON:01034784	Opuntia ficus-indica stem extract	1309451
DRON:01034785	Simmondsia chinesis seed extract	1309470
DRON:01034786	tea leaf oil	1309477
DRON:01034787	Panax ginseng root water extract	1309490
DRON:01034788	lemon balm oil	1309492
DRON:01034789	shark preparation	1309513
DRON:01034790	Ligusticum sinense subsp. chuanxiong root extract	1309803
DRON:01034791	Tilia x europaea flower extract	1309823
DRON:01034792	Angelica archangelica root extract	1309828
DRON:01034793	Arnica angustifolia flower extract	1309943
DRON:01034794	passiflora incarnata flowering top extract	1309979
DRON:01034795	Matricaria recutita leaf extract	1310066
DRON:01034796	Eleutherococcus nodiflorus root bark extract	1310083
DRON:01034797	Kaempferia galanga root extract	1310098
DRON:01034798	croscarmellose	1310574
DRON:01034799	Laminaria digitata preparation	1310584
DRON:01034800	Aphanizomenon flos-aquae	1310848
DRON:01034801	gold	1311190
DRON:01034802	pork collagen preparation	1311319
DRON:01034803	Gardenia jasminoides fruit extract	1311374
DRON:01034804	Origanum vulgare subsp. hirtum flower extract	1311508
DRON:01034805	Hippophae rhamnoides fruit extract	1311546
DRON:01034806	Ocimum tenuiflorum top extract	1311561
DRON:01034807	acetyltriethyl citrate	1311603
DRON:01034808	ultramarine blue	1311650
DRON:01034809	pomegranate fruit rind extract	1311658
DRON:01034810	propolis wax	1311659
DRON:01034811	(C10-C30)alkyl methacrylate ester	1312357
DRON:01034812	PEG-9 dimethicone	1312396
DRON:01034813	cetearyl behenate	1312545
DRON:01034814	diethylenetriamine pentamethylene phosphonic acid	1312549
DRON:01034815	ethylcellulose (7 MPA.S)	1312575
DRON:01034816	polistirex	1312709
DRON:01034817	polyisobutylene (2300 MW)	1312736
DRON:01034818	polyethylene glycol 400000	1312738
DRON:01034819	pentaerythrityl tetracaprylate-tetracaprate	1313199
DRON:01034820	tocopheryl retinoate	1313259
DRON:01034821	polyethylene glycol 500	1313266
DRON:01034822	polyacrylamide (crosslinked; 0.01-0.2 mole percent bisacrylamide)	1313270
DRON:01034823	poloxamer 335	1313711
DRON:01034824	2-ethylhexyl benzoate	1313732
DRON:01034825	annatto extract	1313764
DRON:01034826	polyester-10	1314200
DRON:01034827	PPG-9	1314210
DRON:01034828	prezatide copper	1314233
DRON:01034829	saccharide isomerate	1314278
DRON:01034830	polyacrylic acid (450000 MW)	1314282
DRON:01034831	C13-16 isoparaffin	1314337
DRON:01034832	pseudopterogorgia elisabethae extract	1314386
DRON:01034833	fu ling	1314424
DRON:01034834	bitter orange oil	1314580
DRON:01034835	Hydrastis canadensis whole preparation	1314583
DRON:01034836	prezatide copper acetate	1314596
DRON:01034837	Capsicum annuum whole extract	1314843
DRON:01034838	Porphyridium purpureum extract	1328315
DRON:01034839	Aconitum napellus root extract	1330284
DRON:01034840	Verbascum thapsus extract	1334750
DRON:01034841	Curcuma zedoria root extract	1335893
DRON:01034842	Lupinus albus seed extract	1344626
